[*] Binary protection state of iwcontrol

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function fprintf tear down of iwcontrol

    ; assembly                               | /* r2dec pseudo code output */
    0x00406044 b 0x406098                    |                 
                                             |             } else {
                                             |                 if (v0 != 0) {
    0x00406048 bnez v0, 0x4060b0             |                     goto label_0;
                                             |                 }
    0x0040604c nop                           |                 
    0x00406050 lw t9, -0x7ea0(gp)            |                 t9 = sym.imp.__floatsidf;
    0x00406054 move a0, s0                   |                 a0 = s0;
    0x00406058 jalr t9                       |                 t9 ();
    0x0040605c lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x00406060 move a0, v0                   |                 a0 = v0;
    0x00406064 lw v0, -0x7fe0(gp)            |                 v0 = *((gp - 8184));
    0x00406068 lw t9, -0x7f24(gp)            |                 t9 = sym.imp.__divdf3;
    0x0040606c lw a3, -0x7db4(v0)            |                 a3 = *((v0 - 8045));
    0x00406070 lw a2, -0x7db8(v0)            |                 a2 = *((v0 - 8046));
    0x00406074 move a1, v1                   |                 a1 = v1;
    0x00406078 jalr t9                       |                 t9 ();
    0x0040607c move a0, s1                   |                 a0 = s1;
    0x00406080 lw gp, 0x10(sp)               |                 gp = *(var_10h);
    0x00406084 move a3, v1                   |                 a3 = v1;
    0x00406088 move a2, v0                   |                 a2 = v0;
    0x0040608c lw a1, -0x7fe0(gp)            |                 a1 = *((gp - 8184));
[31m    0x00406090 lw t9, -0x7ef0(gp)            |                 t9 = sym.imp.fprintf;[0m
                                             |                 /* esilref: '&gms' */
    0x00406094 addiu a1, a1, -0x7de0         |                 a1 += -0x7de0;
                                             |             }
                                             |         }
    0x00406098 lw ra, 0x24(sp)               |         ra = *(var_24h);
    0x0040609c lw s2, 0x20(sp)               |         s2 = *(var_20h);
    0x004060a0 lw s1, 0x1c(sp)               |         s1 = *(var_1ch);
    0x004060a4 lw s0, 0x18(sp)               |         s0 = *(var_18h);
    0x004060a8 addiu sp, sp, 0x28            |         
    0x004060ac jr t9                         |         t9 ();
                                             | label_0:
    0x004060b0 lw a1, -0x7fe0(gp)            |         a1 = *((gp - 8184));
    0x004060b4 move a0, s1                   |         a0 = s1;
[31m    0x004060b8 lw t9, -0x7ef0(gp)            |         t9 = sym.imp.fprintf;[0m
    0x004060bc move a2, s0                   |         a2 = s0;
                                             |         /* esilref: '&dus' */
    0x004060c0 addiu a1, a1, -0x7dd8         |         a1 += -0x7dd8;
    0x004060c4 b 0x4060d8                    |         
                                             |     } else {
    0x004060c8 lw a1, -0x7fe0(gp)            |         a1 = *((gp - 8184));
    0x004060cc move a0, s1                   |         a0 = s1;
[31m    0x004060d0 lw t9, -0x7ef0(gp)            |         t9 = sym.imp.fprintf;[0m
                                             |         /* esilref: ' limit:&d' */
    0x004060d4 addiu a1, a1, -0x7dd0         |         a1 += -0x7dd0;
                                             |     }
    0x004060d8 lw ra, 0x24(sp)               |     ra = *(var_24h);
    0x004060dc lw s2, 0x20(sp)               |     s2 = *(var_20h);
    0x004060e0 lw s1, 0x1c(sp)               |     s1 = *(var_1ch);
    0x004060e4 lw s0, 0x18(sp)               |     s0 = *(var_18h);
    0x004060e8 addiu sp, sp, 0x28            |     
    0x004060ec jr t9                         |     t9 ();
                                             | }
    ; assembly                               | /* r2dec pseudo code output */
                                             | /* /logs/firmware/unblob_extracted/firmware_extract/1180160-3904000.squashfs_v4_le_extract/bin/iwcontrol @ 0x4059fc */
                                             | #include <stdint.h>
                                             |  
    ; (fcn) sym.print_stats ()               | void print_stats () {
    0x004059fc lui gp, 5                     |     
    0x00405a00 addiu gp, gp, -0x496c         |     
    0x00405a04 addu gp, gp, t9               |     gp += t9;
    0x00405a08 addiu sp, sp, -0x38           |     
    0x00405a0c sw ra, 0x30(sp)               |     *(var_30h) = ra;
    0x00405a10 sw gp, 0x28(sp)               |     *(var_28h) = gp;
    0x00405a14 move t3, a0                   |     t3 = a0;
                                             |     if (a3 != 0) {
    0x00405a18 beqz a3, 0x405af8             |         
    0x00405a1c lbu t0, 1(a1)                 |         t0 = *((a1 + 1));
                                             |         if (t0 == 0) {
    0x00405a20 beqz t0, 0x405af8             |             goto label_0;
                                             |         }
    0x00405a24 nop                           |         
    0x00405a28 lbu t1, 0x2d(a2)              |         t1 = *((a2 + 45));
    0x00405a2c lbu a0, 3(a1)                 |         a0 = *((a1 + 3));
    0x00405a30 sltu v0, t1, t0               |         v0 = (t1 < t0) ? 1 : 0;
    0x00405a34 lbu t2, (a1)                  |         t2 = *(a1);
    0x00405a38 lbu a3, 0x2c(a2)              |         a3 = *((a2 + 44));
    0x00405a3c lbu v1, 2(a1)                 |         v1 = *((a1 + 2));
    0x00405a40 andi v0, v1, 0xff             |         v0 = v1 & 0xff;
                                             |         if (v0 != 0) {
    0x00405a44 beqz v0, 0x405a9c             |             
    0x00405a48 andi a0, a0, 7                |             a0 &= 7;
    0x00405a4c addiu v1, t0, -0x100          |             v1 = t0 + -0x100;
    0x00405a50 addiu v0, v0, -0x100          |             v0 += -0x100;
    0x00405a54 sw v1, 0x10(sp)               |             *(var_10h) = v1;
    0x00405a58 andi a2, t2, 0xff             |             a2 = t2 & 0xff;
    0x00405a5c sw v0, 0x14(sp)               |             *(var_14h) = v0;
    0x00405a60 andi a3, a3, 0xff             |             a3 &= 0xff;
                                             |             if (a0 != 0) {
    0x00405a64 beqz a0, 0x405a74             |                 
    0x00405a68 lw v0, -0x7fe0(gp)            |                 v0 = *((gp - 8184));
                                             |                 /* esilref: ' (updated)' */
    0x00405a6c addiu v0, v0, -0x7f94         |                 v0 += -0x7f94;
    0x00405a70 b 0x405a7c                    |                 
                                             |             } else {
    0x00405a74 lw v0, -0x7fe0(gp)            |                 v0 = *((gp - 8184));
    0x00405a78 addiu v0, v0, -0x7f88         |                 v0 += -0x7f88;
                                             |             }
    0x00405a7c lw a1, -0x7fe0(gp)            |             a1 = *((gp - 8184));
    0x00405a80 move a0, t3                   |             a0 = t3;
[31m    0x00405a84 lw t9, -0x7ef0(gp)            |             t9 = sym.imp.fprintf;[0m
    0x00405a88 sw v0, 0x18(sp)               |             *(var_18h) = v0;
                                             |             /* esilref: 'Quality:&d/&d  Signal level:&d dBm  Noise level:&d dBm&s
' */
    0x00405a8c addiu a1, a1, -0x7f84         |             a1 += -0x7f84;
    0x00405a90 jalr t9                       |             t9 ();
    0x00405a94 b 0x405b44                    |             goto label_1;
    0x00405a98 nop                           |             
                                             |         }
    0x00405a9c lbu v0, 0x2e(a2)              |         v0 = *((a2 + 46));
    0x00405aa0 andi v1, v1, 0xff             |         v1 &= 0xff;
    0x00405aa4 andi a0, a0, 7                |         a0 &= 7;
    0x00405aa8 andi a2, t2, 0xff             |         a2 = t2 & 0xff;
    0x00405aac sw t0, 0x10(sp)               |         *(var_10h) = t0;
    0x00405ab0 andi a3, a3, 0xff             |         a3 &= 0xff;
    0x00405ab4 sw t1, 0x14(sp)               |         *(var_14h) = t1;
    0x00405ab8 sw v1, 0x18(sp)               |         *(var_18h) = v1;
    0x00405abc sw v0, 0x1c(sp)               |         *(var_1ch) = v0;
                                             |         if (a0 != 0) {
    0x00405ac0 beqz a0, 0x405ad0             |             
    0x00405ac4 lw v0, -0x7fe0(gp)            |             v0 = *((gp - 8184));
                                             |             /* esilref: ' (updated)' */
    0x00405ac8 addiu v0, v0, -0x7f94         |             v0 += -0x7f94;
    0x00405acc b 0x405ad8                    |             
                                             |         } else {
    0x00405ad0 lw v0, -0x7fe0(gp)            |             v0 = *((gp - 8184));
    0x00405ad4 addiu v0, v0, -0x7f88         |             v0 += -0x7f88;
                                             |         }
    0x00405ad8 lw a1, -0x7fe0(gp)            |         a1 = *((gp - 8184));
    0x00405adc move a0, t3                   |         a0 = t3;
[31m    0x00405ae0 lw t9, -0x7ef0(gp)            |         t9 = sym.imp.fprintf;[0m
    0x00405ae4 sw v0, 0x20(sp)               |         *(var_20h) = v0;
                                             |         /* esilref: 'Quality:&d/&d  Signal level:&d/&d  Noise level:&d/&d&s
' */
    0x00405ae8 addiu a1, a1, -0x7f48         |         a1 += -0x7f48;
    0x00405aec jalr t9                       |         t9 ();
    0x00405af0 b 0x405b44                    |         goto label_1;
    0x00405af4 nop                           |         
                                             |     }
                                             | label_0:
    0x00405af8 lbu v0, 3(a1)                 |     v0 = *((a1 + 3));
    0x00405afc lbu v1, 2(a1)                 |     v1 = *((a1 + 2));
    0x00405b00 andi v0, v0, 7                |     v0 &= 7;
    0x00405b04 sw v1, 0x10(sp)               |     *(var_10h) = v1;
    0x00405b08 lbu a2, (a1)                  |     a2 = *(a1);
    0x00405b0c lbu a3, 1(a1)                 |     a3 = *((a1 + 1));
                                             |     if (v0 != 0) {
    0x00405b10 beqz v0, 0x405b24             |         
    0x00405b14 nop                           |         
    0x00405b18 lw v0, -0x7fe0(gp)            |         v0 = *((gp - 8184));
                                             |         /* esilref: ' (updated)' */
    0x00405b1c addiu v0, v0, -0x7f94         |         v0 += -0x7f94;
    0x00405b20 b 0x405b2c                    |         
                                             |     } else {
    0x00405b24 lw v0, -0x7fe0(gp)            |         v0 = *((gp - 8184));
    0x00405b28 addiu v0, v0, -0x7f88         |         v0 += -0x7f88;
                                             |     }
    0x00405b2c lw a1, -0x7fe0(gp)            |     a1 = *((gp - 8184));
    0x00405b30 move a0, t3                   |     a0 = t3;
[31m    0x00405b34 lw t9, -0x7ef0(gp)            |     t9 = sym.imp.fprintf;[0m
    0x00405b38 sw v0, 0x14(sp)               |     *(arg_14h) = v0;
                                             |     /* esilref: 'Quality:&d  Signal level:&d  Noise level:&d&s
' */
    0x00405b3c addiu a1, a1, -0x7f10         |     a1 += -0x7f10;
